Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Average Receivables,Average Overdue,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,fb_rating
30166188,01-11-2019,0,1,4373.66,2879.678333,1686.716667,14,STRUCTURAL OFFENDER,0.01,0,485907,431032,0
30166189,01-06-2019,0,1,0,1062.376667,0,18,EXCELLENT,6000,0.073508019,0.134206667,0.053682667,4
30166190,01-05-2019,0,2,16194.12,18893.14,0,14,AVERAGE,2500,0,0,0,0
30166195,01-06-2019,0,1,0,1256.333333,0,14,EXCELLENT,5000,0,0,0,0
30166197,01-07-2019,0,1,6171.12,11641.35,0,14,EXCELLENT,25300,0.092391333,0.190096838,0.110083597,4.1
30166200,01-10-2019,0,1,7947.1,10652.20833,661.2016667,14,STRUCTURAL OFFENDER,5700,0.345192873,0.998370175,0.594311842,4.6
30166202,01-07-2019,0,1,7503.98,11516.52167,0,14,GOOD,7200,0.045763994,0.527029167,0.500801042,4.8
30166203,01-10-2019,0,1,4784.52,3588.39,398.71,14,AVERAGE,0.01,0,-4.55E-11,-4.55E-11,4.4
30166204,01-07-2019,0,1,0,24539.35333,-1579.713333,14,EXCELLENT,0.01,0,-144857,-145534,4.4
30166206,01-08-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.5
30166207,01-09-2019,0,1,6865.82,6081.053333,0,14,EXCELLENT,4200,0.408637968,0.8088,0.36338381,0
30166213,01-08-2019,0,1,0,0,0,28,EXCELLENT,17600,0,0,0,0
30166218,01-06-2019,0,1,0,8296.115,0,28,EXCELLENT,9200,0.007436384,0.016628261,0.003325652,0
30166219,01-03-2019,0,1,5540.2,4697.651667,0,14,EXCELLENT,4300,0.06725684,0.300567442,0.221934884,4.2
30166222,01-01-2019,0,1,0,0,-9,14,EXCELLENT,2500,0,-0.0036,-0.0036,4.7
30166224,01-01-2019,0,1,7045.38,3522.69,-2348.46,28,EXCELLENT,2500,0,0,0,4.9
30166225,01-07-2019,0,1,3464.6,2076.696667,0,28,EXCELLENT,2500,0,0,0,0
30166226,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,5
30166227,01-04-2019,0,1,5672.38,19233.305,0,14,EXCELLENT,19000,0.071638996,0.418934211,0.332758526,5
30166228,01-10-2019,0,1,11420.08,24439.62333,-24.81333333,14,AVERAGE,11100,0.208409295,1.645874775,1.488694595,4.2
30166229,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,4.3
30166230,01-12-2019,0,1,0,3717.341667,0,28,EXCELLENT,6100,0.067997457,0.700552459,0.610815738,0
30166231,01-06-2019,0,1,0,4551.101667,-178.9033333,14,GOOD,8100,0.0000226,0.0000506,0.0000101,0
30166234,01-01-2019,0,1,0,3225.58,0,30,EXCELLENT,3600,0.192719236,0.56935,0.406872917,4.8
30166237,01-10-2019,0,1,0,207.8933333,0,14,EXCELLENT,3000,0.053420296,0.092526667,0.046263333,0
30166245,01-03-2019,0,1,0,173.385,-125,9,EXCELLENT,2500,0.102212,0.144424,-0.008894,0
30166256,01-04-2019,0,1,0,44950.85167,0,28,EXCELLENT,63700,0.547144807,1.50850989,1.025156954,0
30166257,01-12-2019,0,1,0,1460.45,0,14,EXCELLENT,2500,0.012903126,0.313608,0.2935984,0
30166259,01-07-2019,0,1,0,0,0,14,AVERAGE,2500,0,0,0,0
30166262,01-11-2019,0,1,0,4649.421667,0,21,EXCELLENT,15600,0.129612965,0.432487179,0.23933125,0
30166264,01-12-2019,0,1,0,12007.81333,-32.53333333,14,EXCELLENT,8900,0.042035402,0.69884382,0.652400449,0
30166265,01-05-2019,0,1,0,464.94,0,14,EXCELLENT,5100,0,0,0,0
30166266,01-09-2019,0,1,0,4252.95,-56.76666667,14,EXCELLENT,12300,0.039681942,0.183943089,0.147244715,0
30166267,01-01-2019,0,1,0,2883.7,0,14,EXCELLENT,21400,0.007409649,0.024955607,0.013863084,0
30166271,01-05-2019,0,1,0,3796.27,0,21,AVERAGE,3100,0.203503226,1.202625806,1.100874194,0
30166272,01-06-2019,0,1,0,39631.155,0,14,EXCELLENT,26000,0.043574614,0.425826154,0.376815,4.7
30166273,01-07-2019,0,1,0,1631.12,-344.5166667,14,EXCELLENT,3700,0.087960094,0.152351351,0.076175676,0
30166281,01-10-2019,0,4,0,0,0,28,EXCELLENT,3000,0,0,0,0
30166284,01-10-2019,0,1,0,17482.085,0,21,EXCELLENT,50000,0.03600108,0.230482,0.18457335,4.4
30166287,01-07-2019,0,2,0,6097.056667,0,28,EXCELLENT,2500,0,0,0,0
30166289,01-12-2019,0,1,2437.52,5060.28,-20.89,14,EXCELLENT,5300,0.028601937,0.277249057,0.238329434,4.8
30166308,01-12-2019,0,1,0,1699.121667,-749.54,14,EXCELLENT,2500,0.115584796,-0.764936,-0.8915528,0
30166310,01-11-2019,0,1,0,0,0,28,EXCELLENT,18400,0,0,0,0
30166311,01-08-2019,0,1,0,4896.726667,8.9,14,AVERAGE,22000,0,-0.035340909,-0.035340909,0
30166320,01-02-2019,0,1,7778.5,4793.628333,-1296.416667,14,AVERAGE,3200,0.039117188,7.09E-17,-0.019558594,4.6
30166323,01-03-2019,0,1,0,1655.011667,-1655.011667,28,EXCELLENT,2500,1.986014,0,-0.993007,0
30166326,01-08-2019,0,1,0,9.5,-57,14,EXCELLENT,0.01,0,-5700,-5700,0
30166330,01-06-2019,0,3,7221.48,11749.07,-12817.845,28,EXCELLENT,2500,0.645908807,0,-0.2888592,4.7
30166338,01-08-2019,0,1,0,2277.215,0,14,EXCELLENT,8600,0.118184943,0.204702326,0.102351163,0
30166339,01-12-2019,0,1,0,0,-38.49,14,GOOD,2500,0,-0.030792,-0.030792,0
30166343,01-01-2019,0,1,0,475.1316667,-18,14,AVERAGE,3900,0.129971908,0.220502564,0.10794359,0
30166344,01-03-2019,0,1,0,9528.181667,0,14,EXCELLENT,4700,0.35590808,0.834359574,0.385815426,0
30166345,01-12-2019,0,1,0,1379.973333,0,14,EXCELLENT,3700,0.159474349,0.451632432,0.267884324,0
30166347,01-08-2019,0,1,0,0,0,28,AVERAGE,2500,0,0,0,0
30166348,01-03-2019,0,1,0,3532.423333,0,14,EXCELLENT,3700,0.805678017,1.660202703,0.916823649,0
30166349,01-03-2019,0,1,0,0,0,14,EXCELLENT,6700,0,0,0,0
30166354,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30166355,01-12-2019,0,1,0,2698.043333,-100.94,21,EXCELLENT,4800,0.183841068,0.517395833,0.360035833,0
30166356,01-01-2019,0,1,0,1074.046667,0,14,EXCELLENT,4900,0.095606299,0.207320408,0.142161735,0
30166360,01-08-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.7
30166361,01-11-2019,0,2,11018.98,39424.68667,-199.5333333,14,EXCELLENT,70000,0.027563459,0.085927143,0.045129929,2.1
30166362,01-10-2019,0,1,0,0,0,28,STRUCTURAL OFFENDER,0.01,0,0,0,0
30166363,01-10-2019,0,1,0,0,0,14,EXCELLENT,31900,0,0,0,0
30166366,01-09-2019,0,1,0,532.105,0,14,EXCELLENT,3600,0.108751835,0.198552778,0.079421111,4.7
30166374,01-06-2019,0,1,0,1460.201667,-13.58,14,EXCELLENT,2500,0.182802704,0.381948,0.1534544,0
30166375,01-01-2019,0,1,0,427.0733333,0,14,EXCELLENT,2500,0,0,0,0
30166378,01-11-2019,0,2,0,0,0,14,EXCELLENT,8000,0,0,0,0
30166379,01-07-2019,0,1,0,0,0,9,EXCELLENT,0.01,0,0,0,4.5
30166412,01-04-2019,0,1,0,730.65,0,14,EXCELLENT,3200,0.1199779,0.2709375,0.124255,0
30166435,01-07-2019,0,1,0,53.03833333,-265.1916667,28,EXCELLENT,2500,0.063646,0,-0.095469,0
30166437,01-12-2019,0,1,8024.06,5927.991667,1131.313333,28,AVERAGE,2500,0,-0.22022,-0.22022,4.9
30166443,01-04-2019,0,1,0,1568.09,0,14,EXCELLENT,9000,0.119550185,0.218267778,0.087307111,0
30166446,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30166450,01-10-2019,0,1,0,902.8383333,-256.0483333,28,AVERAGE,4300,0.140697674,0.281395349,0.211046512,0
30166451,01-10-2019,0,1,0,95.48833333,0,14,EXCELLENT,4000,0,0,0,0
30166453,01-05-2019,0,2,9058.28,9058.28,-8548,28,EXCELLENT,2500,0,-1.7096,-1.7096,0
30166471,01-11-2019,0,3,0,0,0,28,EXCELLENT,10000,0,0,0,4.333333333
30166473,01-11-2019,0,1,0,123.745,-494.98,28,EXCELLENT,8000,0,0,0,0
30166482,01-04-2019,0,38,0,2081371.15,582670.34,30,GOOD,130300,0.053688088,0.411286953,0.331926017,0.744736842
30166503,01-05-2019,0,1,0,3123.685,-6247.37,28,EXCELLENT,2500,0,0,0,0
30166507,01-06-2019,0,1,7253.78,5938.073333,-2311.183333,28,EXCELLENT,2500,0,0,0,4.5
30166509,01-05-2019,0,1,0,0,0,28,STRUCTURAL OFFENDER,2500,0,0,0,0
30166514,01-07-2019,0,1,0,139.4316667,0,28,EXCELLENT,2500,0,0,0,0
30166519,01-10-2019,0,1,6076.66,7724.115,-39.63333333,14,EXCELLENT,4600,0.055955693,0.391676087,0.308542935,0
30166521,01-08-2019,0,1,0,961.5216667,186.69,14,AVERAGE,2500,0,0,0,0
30166528,01-09-2019,0,1,0,460.6633333,-735.71,14,EXCELLENT,50000,0,-0.0147142,-0.0147142,0
30166529,01-04-2019,0,1,0,677.7616667,-0.1,14,EXCELLENT,4100,0.086113394,0.173107317,0.062207317,0
30166534,01-11-2019,0,1,0,6257.948333,-3.441666667,14,EXCELLENT,22500,0.072782818,0.165837333,0.128002,5
30166548,01-08-2019,0,1,0,5006.895,0,14,EXCELLENT,11800,0.050666949,0.101333898,0.025333475,0
30166551,01-11-2019,0,1,0,399.2166667,0,14,EXCELLENT,8200,0.029597561,0.059195122,0.01479878,0
30166554,01-07-2019,0,3,0,13717.6,0,28,EXCELLENT,2500,0,0,0,0
30166563,01-06-2019,0,1,0,26261.95333,0,14,EXCELLENT,12700,0,0,0,0
30166566,01-08-2019,0,1,0,2020.068333,-27.13333333,14,EXCELLENT,2500,0.08978515,0.481672,0.35485,4.3
30166573,01-10-2019,0,1,0,1853.376667,-804.4183333,14,EXCELLENT,4000,0.055700896,0.0732875,0.01693,0
30166575,01-10-2019,0,1,0,0,0,28,AVERAGE,3000,0,0,0,4.8
30166577,01-06-2019,0,1,0,1024.063333,-159.32,14,EXCELLENT,2500,0,-0.063728,-0.063728,0
30166589,01-09-2019,0,1,0,168.7316667,0,9,EXCELLENT,3500,0,0,0,0
30166595,01-06-2019,0,3,5371.26,8543.915,0,28,EXCELLENT,2500,0,0,0,4.733333333
30166596,01-09-2019,0,1,0,15021.93667,-104.2666667,14,EXCELLENT,22400,0.095577854,0.396299554,0.326703929,0
30166600,01-05-2019,0,1,0,10881.05167,856.16,14,EXCELLENT,3700,0.451183852,2.334594595,1.769208108,0
30166616,01-11-2019,0,1,0,1044.146667,-0.49,14,EXCELLENT,11100,0.03522744,0.09897027,0.060449775,0
30166622,01-08-2019,0,1,0,536.0416667,0,14,EXCELLENT,3900,0,0,0,0
30166624,01-05-2019,0,1,0,682.315,-789.8,9,EXCELLENT,2500,0.114823422,0.19888,0.09944,0
30166627,01-06-2019,0,1,0,7720.643333,-7720.643333,14,EXCELLENT,2500,0,0,0,0
30166628,01-07-2019,0,3,0,103134.555,-491.175,30,GOOD,130000,0.037486019,0.202869,0.166571519,0
30166629,01-03-2019,0,1,29790.1,21463.22833,0,14,EXCELLENT,4500,0.184914041,0.641051111,0.36503,4.4
30166632,01-09-2019,0,1,0,2889.368333,-633.3333333,14,AVERAGE,17400,0,-0.109195402,-0.109195402,0
30166642,01-09-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,0
30166644,01-05-2019,0,2,22183.34,92306.01333,0,14,GOOD,30700,0.388084058,1.135601954,0.570684121,2.1
30166645,01-03-2019,0,1,0,1958.428333,-0.425,28,GOOD,5600,0.123987678,0.516766071,0.355139732,0
30166647,01-06-2019,0,1,0,124.2266667,-124.2266667,28,EXCELLENT,2500,0,0,0,4.8
30166659,01-12-2019,0,1,0,5811.353333,0,14,EXCELLENT,8900,0.189774891,0.64458427,0.512686067,4.6
30166661,01-05-2019,0,1,0,0,-60.69,14,EXCELLENT,2500,0,-0.024276,-0.024276,0
30166662,01-04-2019,0,2,20310.56,58321.35333,0,14,EXCELLENT,2500,0.626467419,3.450636,2.8256176,0
30166666,01-11-2019,0,1,14415,7207.5,-4805,14,EXCELLENT,8000,0,0,0,4.2
30166668,01-03-2019,0,1,0,9149.663333,0,14,EXCELLENT,9400,0.210332121,0.509070213,0.310810372,5
30166675,01-12-2019,0,1,0,0,-1118.165,28,EXCELLENT,3000,0,-0.745443333,-0.745443333,4.1
30166679,01-11-2019,0,1,11536.56,13241.23,-43.755,14,EXCELLENT,15400,0.15001125,0.364693506,0.222231981,0
30166680,01-08-2019,0,1,0,607.5083333,0,14,EXCELLENT,6100,0.099086557,0.171622951,0.085811475,0
30166683,01-08-2019,0,1,0,8642.653333,-234.7683333,28,EXCELLENT,23900,0.164132138,0.270443096,0.085666004,0
30166688,01-09-2019,0,1,0,0,-860.81,14,EXCELLENT,0.01,0,-86081,-86081,0
30166692,01-05-2019,0,1,0,792.7983333,-35.74833333,28,EXCELLENT,2500,0.098232141,0.25574,0.191805,0
30166694,01-12-2019,0,1,0,487.5816667,-865.1316667,28,EXCELLENT,7400,0.091858331,0.204272973,0.039986216,0
30166697,01-01-2019,0,1,0,1375.105,0,14,EXCELLENT,2500,0.109708,0.219416,0.054854,0
30166700,01-03-2019,0,1,0,325.0116667,0,14,EXCELLENT,2500,0,0,0,0
30166702,01-05-2019,0,1,0,0,-2154.97,14,EXCELLENT,2500,0,-0.861988,-0.861988,0
30166704,01-12-2019,0,1,0,5781.06,0,14,EXCELLENT,5000,0.022600584,0.424542,0.4058596,0
30166709,01-05-2019,0,1,0,0,0,28,AVERAGE,37900,0,0,0,0
30166714,01-09-2019,0,1,0,61662.60167,-1809.383333,28,EXCELLENT,1335.65,145.1092261,264.9319882,105.9727953,0
30166717,01-05-2019,0,1,0,408.6783333,0,14,EXCELLENT,6300,0,0,0,0
30166728,01-03-2019,0,2,70047.98,877425.7967,-47694.75333,14,EXCELLENT,5000,83.46100064,2.599666,-39.187601,0
30166729,01-04-2019,0,1,0,1298.498333,0,28,EXCELLENT,2500,0.213175323,0.639928,0.3362952,0
30166730,01-08-2019,0,3,0,1257.76,0,28,EXCELLENT,13000,0,0,0,2.766666667
30166733,01-01-2019,0,1,0,1133.333333,0,14,EXCELLENT,2500,0.110183783,0.46826,0.32502,0
30166737,01-12-2019,0,1,0,5627.506667,-22.6,14,EXCELLENT,7400,0.256420921,0.537181081,0.256827027,0
30166738,01-10-2019,0,1,0,5502.16,-117.5,28,EXCELLENT,12300,0.106396588,0.397253659,0.332005691,0
30166739,01-10-2019,0,1,0,6000.476667,-160.9183333,14,EXCELLENT,36500,0.032093976,0.051193699,0.004503767,0
30166740,01-08-2019,0,1,0,1213.026667,12.30666667,28,GOOD,4000,0.044868616,0.4693125,0.40201375,5
30166742,01-11-2019,0,1,0,10237.73333,0,14,EXCELLENT,16300,0.211619317,0.680090798,0.473413804,0
30166744,01-01-2019,0,1,0,8126.673333,0,14,EXCELLENT,6500,0.400348635,1.584084615,1.205002308,0
30166750,01-03-2019,0,1,0,1638.025,-138.7116667,14,EXCELLENT,2500,0.147120886,0.444044,0.33486,0
30166759,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30166764,01-09-2019,0,1,0,1536.826667,0,14,EXCELLENT,4000,0.045560599,0.228855,0.1831905,3.8
30166767,01-07-2019,0,1,0,0,0,21,EXCELLENT,2500,0,0,0,4.3
30166773,01-05-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30166774,01-11-2019,0,1,0,16104.19333,0,14,EXCELLENT,25500,0.045685999,0.309824314,0.266504706,0
30166788,01-10-2019,0,1,0,1054.69,0,28,EXCELLENT,6500,0.005711538,0.039926154,0.031358846,0
30166796,01-03-2019,0,1,0,1507.271667,-1507.271667,28,EXCELLENT,2500,1.808726,0,-0.904363,0
30166799,01-05-2019,0,1,0,2992.413333,-645.3716667,14,EXCELLENT,4000,0.123025206,0.47831,0.3086725,4.1
30166802,01-07-2019,0,2,0,0,-219.82,14,EXCELLENT,2500,0,-0.043964,-0.043964,0
30166803,01-05-2019,0,1,0,4675.916667,-30,14,EXCELLENT,2500,1.584796467,3.197076,1.824602,0
30166806,01-07-2019,0,1,0,555.5633333,0,9,EXCELLENT,5100,0,0,0,0
30166813,01-07-2019,0,1,0,146.1883333,0,28,EXCELLENT,2500,0,0,0,4.6
30166827,01-07-2019,0,1,0,426.5483333,0,14,EXCELLENT,2500,0.032366938,0.167908,0.14655,0
30166833,01-11-2019,0,1,0,8255.125,-31.76666667,28,EXCELLENT,56180,0.003938857,0.139300285,0.133692239,4
30166834,01-11-2019,0,4,0,0,0,9,EXCELLENT,8000,0,0,0,4.2
30166850,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30166867,01-10-2019,0,1,0,0,-67.69,14,EXCELLENT,8300,0,-0.008155422,-0.008155422,0
30166873,01-08-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.6
30166875,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30166876,01-04-2019,0,1,0,2599.126667,0,14,EXCELLENT,11000,0.18570726,0.366860909,0.139914545,0
30166877,01-03-2019,0,1,0,11734.015,0,28,GOOD,11300,0.168292184,0.751125664,0.573387832,0
30166887,01-08-2019,0,1,0,0,0,28,EXCELLENT,5100,0,0,0,0
30166889,01-01-2019,0,1,0,1403.093333,0,14,EXCELLENT,2500,0.48680789,0.843176,0.421588,0
30166895,01-08-2019,0,1,0,70.33333333,-35.16666667,14,GOOD,6100,0,-0.034590164,-0.034590164,0
30166896,01-07-2019,0,1,0,4172.413333,-116.4883333,14,EXCELLENT,2800,1.28918915,2.604735714,1.251042857,0
30166900,01-07-2019,0,1,0,58.845,0,14,AVERAGE,2500,0,0,0,0
30166905,01-06-2019,0,1,0,4469.465,0,21,EXCELLENT,77500,0,0,0,4.5
30166909,01-06-2019,0,1,0,329.0966667,13.385,14,AVERAGE,2500,0.017595039,0.032124,0.0128496,0
30166911,01-06-2019,0,1,0,1008.333333,-2016.666667,28,EXCELLENT,39700,0,0,0,0
30166917,01-12-2019,0,2,0,0,0,28,EXCELLENT,2500,0,0,0,4.65
30166923,01-07-2019,0,1,0,1127.7,0,28,EXCELLENT,2500,0,0,0,0
30166925,01-07-2019,0,1,0,0,0,28,AVERAGE,5000,0,0,0,0
30166932,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30166935,01-08-2019,0,1,0,11712.74333,-109.515,28,GOOD,30000,0.191375732,0.705009667,0.4801515,0
30166953,01-06-2019,0,1,0,1446.495,-1446.495,14,EXCELLENT,2500,0,0,0,4.9
30166965,01-05-2019,0,1,0,1936.583333,0,14,EXCELLENT,21900,0.048949548,0.084783105,0.042391553,0
30166973,01-01-2019,0,1,0,994.7316667,105.775,28,GOOD,2500,0.185559251,0.784344,0.638657,4.8
30166980,01-04-2019,0,1,0,209.2833333,0,14,EXCELLENT,3300,0,0,0,0
30166988,01-06-2019,0,1,0,176.55,0,14,EXCELLENT,2500,0.001386834,0.002532,0.0010128,0
30167000,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.9
30167001,01-08-2019,0,1,0,585.64,0,28,EXCELLENT,2500,0,0,0,0
30167002,01-01-2019,0,1,0,475.0183333,-627.9483333,14,EXCELLENT,2500,0,-0.26344,-0.26344,0
30167003,01-05-2019,0,1,0,8420.418333,-4971.323333,21,GOOD,8700,0.150228754,0.468855172,0.252987069,0
30167007,01-04-2019,0,1,0,2111.353333,-179.2833333,14,EXCELLENT,2500,0.179955248,0.326156,0.0533024,0
30167010,01-08-2019,0,1,0,1174.7,0,14,EXCELLENT,5000,0.059868914,0.21446,0.162612,0
30167013,01-04-2019,0,1,0,3730.396667,2.44,14,AVERAGE,4200,0.371864682,0.893785714,0.245564762,0
30167014,01-03-2019,0,1,0,453.3416667,0,14,EXCELLENT,3300,0,0,0,0
30167021,01-03-2019,0,1,0,0,0,28,AVERAGE,2500,0,0,0,0
30167022,01-08-2019,0,1,0,5084.38,-35.28333333,21,EXCELLENT,9000,0,0,0,0
30167047,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30167057,01-12-2019,0,2,0,1486.693333,0,14,EXCELLENT,6200,0.089537886,0.236174194,0.152956452,4.3
30167058,01-07-2019,0,1,0,3643.04,-1155.79,30,EXCELLENT,18400,0,-0.062814674,-0.062814674,0
30167059,01-03-2019,0,1,0,3879.48,0,14,EXCELLENT,6200,0.110010549,0.278641935,0.129849194,0
30167067,01-03-2019,0,1,0,841.02,-2.85,14,EXCELLENT,2500,0.148426411,0.478832,0.306995,0
30167069,01-05-2019,0,1,0,66.14666667,-132.2933333,30,EXCELLENT,2500,0,0,0,0
30167071,01-10-2019,0,1,0,26904.97167,0,21,EXCELLENT,50000,0.008366113,0.3360588,0.3249861,0
30167074,01-10-2019,0,3,85181.94,127372.41,0,30,AVERAGE,2500,0,-7.28E-16,-7.28E-16,2.866666667
30167081,01-05-2019,0,1,11747.06,9424.828333,-7102.596667,28,EXCELLENT,2500,0,0,0,4.3
30167087,01-08-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.5
30167088,01-03-2019,0,1,0,13004.96833,474.5766667,33,GOOD,72700,0.025839512,0.084058872,0.046649691,4.5
30167089,01-05-2019,0,2,0,101793.8333,0,21,EXCELLENT,124100,0.04397881,0.116610314,0.051660818,0
30167098,01-09-2019,0,1,0,24.73,-74.19,14,EXCELLENT,3000,0,0,0,4.4
30167109,01-11-2019,0,1,0,0,0,28,EXCELLENT,8000,0,0,0,0
30167110,01-05-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30167113,01-02-2019,0,1,7387.9,4309.608333,-111.24,28,STRUCTURAL OFFENDER,2500,0,0,0,4.8
30167117,01-07-2019,0,1,0,377.52,0,28,EXCELLENT,2500,0,0,0,4.6
30167118,01-03-2019,0,1,0,600.2816667,-600.2816667,28,EXCELLENT,2500,0.720338,0,-0.360169,4.4
30167119,01-04-2019,0,2,0,11.29333333,-11.29333333,28,EXCELLENT,2500,0,0,0,2.4
30167120,01-02-2019,0,1,0,1729.333333,-487.67,14,STRUCTURAL OFFENDER,0.01,0,109629,30876,0
30167123,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30167129,01-05-2019,0,1,0,3203.435,0,14,EXCELLENT,3800,0.176886434,0.803944737,0.558191447,0
30167138,01-03-2019,0,1,0,4737.481667,333.2316667,14,STRUCTURAL OFFENDER,0.01,0,-22920,-36255,4.8
30167140,01-10-2019,0,1,0,2524.871667,-134.64,14,STRUCTURAL OFFENDER,0.01,0,11608,-18412.5,0
30167151,01-05-2019,0,1,0,359.975,-719.95,28,EXCELLENT,2500,0,0,0,4.6
30167154,01-11-2019,0,1,0,0,0,28,EXCELLENT,31940,0,0,0,0
30167161,01-06-2019,0,2,0,10001.22333,0,14,EXCELLENT,5100,0.028761066,0.247796078,0.226236863,0
30167165,01-06-2019,0,1,0,4736.746667,-4736.746667,28,EXCELLENT,2500,0,0,0,0
30167166,01-02-2019,0,1,0,6040.705,703.0366667,14,STRUCTURAL OFFENDER,3100,1.259111777,1.012645161,0.107646774,0
30167168,01-01-2019,0,2,0,11731.90667,0,30,EXCELLENT,57600,0,0,0,4.2
30167173,01-09-2019,0,1,0,2266.888333,-2266.888333,28,EXCELLENT,2500,0,0,0,0
30167175,01-11-2019,0,1,0,0,0,28,EXCELLENT,8000,0,0,0,4.2
30167179,01-12-2019,0,1,0,18.47,-55.41,14,EXCELLENT,2500,0,0,0,0
30167186,01-04-2019,0,1,0,6817.24,0,14,EXCELLENT,7800,0.17995248,0.674173077,0.370612308,0
30167187,01-10-2019,0,1,0,7930.066667,1346.745,21,STRUCTURAL OFFENDER,7000,0.166867251,0.97948,0.751508571,0
30167189,01-06-2019,0,1,0,238.0516667,0,28,EXCELLENT,2500,0,0,0,0
30167193,01-03-2019,0,1,0,9434.99,-2564.991667,28,EXCELLENT,12400,0.656323688,0.270824194,-0.194922782,4.3
30167198,01-11-2019,0,1,0,16932.21833,-8279.433333,21,EXCELLENT,34000,0.833028086,0.415795294,-0.340717574,0
30167205,01-08-2019,0,2,0,10370.38,220.0966667,14,AVERAGE,8300,0.181657995,0.789481928,0.654222289,2.1
30167213,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30167216,01-08-2019,0,1,9564.34,15842.87833,-313.155,21,EXCELLENT,17500,0.014872541,0.322664,0.308423714,4.9
30167225,01-09-2019,0,1,0,0,0,28,EXCELLENT,3000,0,0,0,4.9
30167226,01-12-2019,0,1,0,787.9116667,-39.83333333,14,EXCELLENT,2800,0.106584763,0.316692857,0.151446429,0
30167227,01-07-2019,0,1,0,110.2333333,0,14,EXCELLENT,2500,0,0,0,0
30167228,01-07-2019,0,1,0,4477.19,0,14,EXCELLENT,4800,0.101244069,0.427052083,0.306334896,4.8
30167233,01-06-2019,0,1,0,557.0833333,0,28,EXCELLENT,5400,0.050897048,0.113809259,0.091047407,0
30167238,01-01-2019,0,1,0,9421.32,-282.3233333,30,GOOD,16300,0.151936722,0.717344785,0.490656902,0
30167242,01-10-2019,0,1,0,3755.496667,0,14,AVERAGE,12100,0.037253543,0.121197521,0.078353306,4.8
30167252,01-05-2019,0,1,0,2653.211667,-5306.423333,14,EXCELLENT,2500,0,0,0,0
30167254,01-05-2019,0,1,0,844.3316667,0,14,EXCELLENT,6300,0.097660317,0.195320635,0.048830159,0
30167257,01-08-2019,0,1,0,4193.086667,0,14,EXCELLENT,6300,0.011349395,0.027204762,0.011578968,0
30167258,01-05-2019,0,1,0,426.9816667,0,14,EXCELLENT,2500,0.035324,0.070648,0.017662,0
30167262,01-05-2019,0,1,0,47.59333333,-95.18666667,14,EXCELLENT,2500,0,0,0,0
30167263,01-12-2019,0,2,0,34248.10667,0,28,EXCELLENT,79250,0.027560321,0.061626751,0.01232535,2.3
30167265,01-05-2019,0,1,0,8328.663333,-597.7633333,14,EXCELLENT,7600,0.178405412,0.600301316,0.357506579,4.6
30167273,01-05-2019,0,1,0,976.9266667,0,28,EXCELLENT,2500,0.074060777,0.465,0.400934,0
30167280,01-04-2019,0,1,0,1869.073333,-1869.073333,14,EXCELLENT,0,0,0,0,0
30167301,01-03-2019,0,1,0,273.4216667,0,14,STRUCTURAL OFFENDER,2500,0.235263306,0.407488,0.203744,0
30167303,01-12-2019,0,1,0,0.001666667,-0.005,14,EXCELLENT,2500,0,0,0,0
30167304,01-07-2019,0,1,0,1343.675,-213.9216667,14,GOOD,2700,0.046014205,0.096122222,0.028037963,0
30167321,01-07-2019,0,3,0,6485.115,0,14,AVERAGE,15800,0.061265823,0.122531646,0.030632911,3.233333333
30167323,01-08-2019,0,1,0,1801.238333,0,28,EXCELLENT,2500,0,0,0,0
30167347,01-11-2019,0,2,3755.48,3755.48,0,28,AVERAGE,2500,0,0,0,2.25
30167357,01-09-2019,0,1,0,0,0,28,EXCELLENT,3000,0,0,0,0
30167360,01-11-2019,0,1,0,0,0,28,EXCELLENT,8000,0,0,0,0
30167376,01-02-2019,0,1,0,1174.401667,0,14,AVERAGE,2500,0.149290898,0.225236,0.080686,0
