Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Perc Rent,Average Receivables,Average Overdue,Overdue,1 - 29 Days,30 - 59 Days,60 - 89 Days,Payment Term,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,Score Interval,Volume Variance,fb_likes,fb_rating,ta_reviews_average,w_avg_rating,FLAG_RENT_0,FLAG_RENT_1,sub_segment_Beer Bar,sub_segment_Beer bar,sub_segment_Bistro,sub_segment_Local Bar,sub_segment_Lounge Bar,sub_segment_Not applicable,sub_segment_Party Club,sub_segment_Party Pub,sub_segment_Quick Dining,sub_segment_Recreational,sub_segment_Restaurant,sub_segment_Sports Bar,sub_segment_Sports Club,poc_image_Mainstream,poc_image_Premium
30157483,2019-01-01,0,1,4456.5,0.5806316616178615,2587.585,0.0,0.0,0.0,0.0,0.0,028I,28,AVERAGE,2500.0,0.0,0.0,0.0,0.0,4.2549825470104725,0.0,0.0,4.5,4.623809523809523,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30157484,2019-02-01,0,1,0.0,0.0,3756.62,-10.648333333333332,0.0,0.0,0.0,0.0,013I,13,AVERAGE,3100.0,0.3541062877419355,0.6001387096774193,0.3141532258064516,708.6516799999998,4.093968006082338,0.0,0.0,4.5,4.623809523809523,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30157488,2019-01-01,0,1,0.0,0.0,10535.575,0.0,0.0,0.0,0.0,0.0,021I,21,GOOD,2500.0,2.6186715596000005,6.0636160000000014,3.678951,721.68168,7.312844947537241,0.0,0.0,5.0,4.407058823529412,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30157491,2019-11-01,0,1,0.0,0.0,3352.1783333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,17700.0,0.02575920437288135,0.06933276836158192,0.0416524011299435,721.68168,0.9710017084091698,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30157494,2019-05-01,0,1,0.0,0.0,2476.433333333333,-256.355,0.0,0.0,0.0,0.0,014I,14,GOOD,2700.0,0.0,0.0,0.0,679.15328,1.784912178490397,791.0,4.2,3.5,3.845192307692308,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30157496,2019-06-01,0,1,0.0,0.0,5644.7683333333325,-1937.6366666666665,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,0.0,0.0,0.0,0.0,610.925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30157500,2019-07-01,0,1,0.0,0.0,271.15166666666664,0.0,0.0,0.0,0.0,0.0,009I,9,EXCELLENT,2500.0,0.06027,0.12054,0.030135,681.52928,1.7727873183619554,0.0,0.0,0.0,3.8,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157506,2019-07-01,0,2,0.0,0.0,5635.78,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,0.01,0.0,0.0,0.0,677.7348,2.0728197034266898,4734.0,4.65,4.25,4.381980793583791,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
30157508,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009I,9,STRUCTURAL OFFENDER,0.01,0.0,0.0,0.0,0.0,0.7115625920631977,0.0,0.0,0.0,4.8,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30157515,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.3020513550328339,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30157523,2019-06-01,0,1,0.0,0.0,3197.5316666666663,-2.6750000000000003,-16.05,-16.05,0.0,0.0,021I,21,EXCELLENT,3800.0,0.24556073915789475,1.0234710526315791,0.6897099999999999,721.68168,1.9259233037621657,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30157527,2019-01-01,0,1,5675.78,1.2412981123299351,7045.334999999999,207.9333333333333,1247.6,1247.6,0.0,0.0,030I,30,AVERAGE,4300.0,0.0007372093023255813,0.2916139534883721,0.2905081395348837,679.15328,6.705664311363373,0.0,4.6,4.0,4.479220779220778,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157533,2019-03-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,721.68168,4.456440002533174,0.0,0.0,0.0,4.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157537,2019-09-01,0,1,0.0,0.0,214.3733333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4000.0,0.0,0.0,0.0,679.15328,1.513128208481836,0.0,0.0,4.0,4.367948717948718,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30157540,2019-05-01,0,2,0.0,0.0,37596.66,-59.9,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,11900.0,0.24530018857142855,0.8635084033613445,0.5629840336134454,0.0,2.5793582270886524,4964.0,4.3,4.0,4.198696461824953,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
30157542,2019-07-01,0,1,6314.82,0.8333333333333333,5262.3499999999985,-181.5,0.0,0.0,0.0,0.0,028I,28,AVERAGE,0.01,0.0,315741.0,78935.25,698.21108,1.7784293023794282,0.0,4.5,4.5,4.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30157543,2019-03-01,0,1,0.0,0.0,9006.930000000002,526.235,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,0.0,0.0,0.0,0.0,698.21108,3.278946320748458,0.0,4.5,4.5,4.5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30157546,2019-12-01,0,1,0.0,0.0,14139.603333333333,-426.6,0.0,0.0,0.0,0.0,030I,30,GOOD,25100.0,0.07898339,0.2902637450199203,0.1589002390438247,697.1844,1.149980043097078,84120.0,4.2,3.5,4.104419563936358,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30157551,2019-12-01,0,1,0.0,0.0,1922.696666666667,-231.48333333333332,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,10800.0,0.07291658231481478,0.16671666666666665,0.08329870370370374,721.68168,0.7318170777340852,0.0,0.0,0.0,4.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30157557,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,9000.0,0.0,0.0,0.0,0.0,1.782213195757562,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157560,2019-09-01,0,2,0.0,0.0,16759.55,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8400.0,0.044959467773809526,0.2153095238095238,0.14355500000000002,721.68168,1.678381176288471,0.0,0.0,0.0,2.2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157569,2019-08-01,0,1,0.0,0.0,2521.268333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3200.0,0.06455317275,0.3011,0.2451953125,690.7752,1.5541872950617237,0.0,0.0,0.0,4.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30157571,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.49893400182742553,3363.0,4.6,4.0,4.32063492063492,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157574,2019-01-01,0,1,0.0,0.0,4773.481666666667,112.41333333333334,0.0,0.0,0.0,0.0,021I,21,GOOD,2500.0,0.6753058331999999,2.736304,1.996752,670.062,5.7242404071046895,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157575,2019-12-01,0,1,0.0,0.0,82.27,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5400.0,0.0,0.0,0.0,708.6516799999998,0.8974358974358974,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30157576,2019-09-01,0,1,0.0,0.0,118.675,-2.236666666666667,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9800.0,0.0,0.0,0.0,708.6516799999998,0.41379310344827575,0.0,0.0,0.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30157586,2019-04-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,GOOD,2500.0,0.0,0.0,0.0,679.15328,4.334854586129754,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30157591,2019-12-01,0,2,0.0,0.0,33590.76666666666,-2044.7333333333333,-2169.98,-2169.98,0.0,0.0,014I,14,EXCELLENT,23900.0,0.25286050401673643,0.5430589958158996,0.2617236820083682,673.7138,1.0817078775028952,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0
30157592,2019-03-01,0,1,0.0,0.0,1327.7733333333333,-529.4416666666667,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.5492558432,0.0,-0.478999,0.0,6.642522574725966,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30157605,2019-09-01,0,2,0.0,0.0,206.95666666666668,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4000.0,0.0,0.0,0.0,677.7348,0.4616938028524549,0.0,0.0,0.0,2.3,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
30157611,2019-08-01,0,1,0.0,0.0,236.2133333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,721.68168,1.2239123064753077,0.0,0.0,0.0,3.7000000000000006,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30157613,2019-08-01,0,1,0.0,0.0,2778.515,-708.9866666666667,-22.5,0.0,0.0,-22.5,014I,14,AVERAGE,26000.0,0.0,-0.0008653846153846153,-0.0008653846153846153,708.6516799999998,0.7756771373202936,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30157624,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8800.0,0.0,0.0,0.0,0.0,1.1038754904986554,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30157625,2019-11-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,9000.0,0.0,0.0,0.0,0.0,0.16730371100894337,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
30157628,2019-11-01,0,1,0.0,0.0,751.7599999999999,-812.9183333333334,-27.35,0.0,-27.35,0.0,014I,14,EXCELLENT,8000.0,0.0,-0.0034187500000000003,-0.0034187500000000003,708.6516799999998,1.1993623804463336,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30157630,2019-03-01,0,1,0.0,0.0,790.6883333333334,-790.6883333333334,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.948826,0.0,-0.474413,0.0,0.4749247968392223,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30157631,2019-09-01,0,1,0.0,0.0,1653.9783333333332,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.5567185789999998,1.1223033333333332,0.4489213333333333,721.68168,1.2442613038317696,0.0,0.0,0.0,4.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157632,2019-12-01,0,1,0.0,0.0,2913.265,-489.7600000000001,-489.76,0.0,0.0,0.0,014I,14,EXCELLENT,5000.0,0.250509904,0.76173,0.3738168,708.6516799999998,0.7439127564272355,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30157637,2019-05-01,0,1,0.0,0.0,67.76,-135.52,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.8304369010881922,0.0,0.0,0.0,3.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157642,2019-01-01,0,1,0.0,0.0,0.0,-657.8000000000002,-657.8,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,-0.26312,-0.26312,664.7048,0.4800042676529687,1199.0,4.8,0.0,4.715294117647058,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157644,2019-03-01,0,1,0.0,0.0,13126.239999999998,541.4716666666667,3248.83,0.0,3248.83,0.0,028I,28,EXCELLENT,14700.0,0.05378922127210887,1.1541904761904758,1.0794579931972792,689.20208,4.78238044872819,4141.0,0.0,4.0,4.085686274509803,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157651,2019-06-01,0,3,0.0,0.0,7455.145,-311.40999999999997,-351.12,-351.12,0.0,0.0,028I,28,GOOD,3600.0,0.15934143450000002,0.5653944444444444,0.3918477777777778,721.68168,1.9132742069811959,0.0,0.0,0.0,1.0999999999999999,3.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
30157659,2019-12-01,0,1,0.0,0.0,2299.7633333333333,0.0,0.0,0.0,0.0,0.0,010I,10,EXCELLENT,2500.0,0.0943601508,0.358924,0.2913368,708.6516799999998,1.009436330210503,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157661,2019-09-01,0,1,0.0,0.0,1264.3583333333333,-18.67,0.0,0.0,0.0,0.0,013I,13,EXCELLENT,3400.0,0.1100027065,0.2459735294117647,0.04919470588235294,660.1292,1.3641354894842634,0.0,0.0,3.5,4.114876033057851,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157662,2019-07-01,0,1,0.0,0.0,8318.821666666665,-20.07,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8800.0,0.08076313513636367,0.4636454545454545,0.3752747159090909,697.1844,1.6948881804129663,2436.0,4.4,4.0,4.257009345794392,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157667,2019-03-01,0,1,0.0,0.0,198.23166666666665,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,681.52928,1.0509626531493645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30157669,2019-11-01,0,1,0.0,0.0,554.4616666666667,-188.805,-377.61,0.0,0.0,0.0,014I,14,EXCELLENT,8600.0,0.0,-0.04390813953488372,-0.04390813953488372,721.68168,0.8689651553316541,0.0,0.0,0.0,4.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30157674,2019-05-01,0,1,0.0,0.0,724.4566666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5900.0,0.11177796610169492,0.22355593220338985,0.05588898305084746,670.062,1.955693697127861,0.0,4.7,4.0,4.4311475409836065,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157675,2019-08-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010I,10,EXCELLENT,38960.0,0.0,0.0,0.0,679.15328,0.004543220540404865,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30157682,2019-04-01,0,1,0.0,0.0,4073.375,299.02666666666664,1071.01,1071.01,0.0,0.0,028I,28,AVERAGE,4400.0,0.1461240002727273,0.9619113636363636,0.8263059090909091,681.52928,2.5941647758911577,1429.0,4.7,4.0,4.4406976744186055,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157689,2019-07-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,708.6516799999998,0.28839597720387106,0.0,0.0,0.0,4.7,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30157690,2019-05-01,0,1,0.0,0.0,24814.585000000006,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5400.0,1.9541832425925925,3.9067425925925927,2.0367953703703705,721.68168,3.1782274573469347,0.0,0.0,0.0,3.9,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30157698,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,0.0,2.9398659748217146,1095.0,4.9,0.0,4.81764705882353,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30157699,2019-05-01,0,1,0.0,0.0,3918.848333333334,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3800.0,0.14143289473684212,0.28286578947368424,0.21214934210526315,708.6516799999998,2.427765903901845,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30157706,2019-03-01,0,1,0.0,0.0,767.1666666666665,0.0,0.0,0.0,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.0,0.0,0.0,708.6516799999998,3.4416661657750804,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30157716,2019-06-01,0,6,0.0,0.0,30403.449999999993,-2547.29,-7935.24,-5764.379999999999,-293.4,-70.98,014I,14,STRUCTURAL OFFENDER,0.01,0.0,-31560.0,-56934.4,690.5382799999999,1.9482302722621057,142.0,2.2499999999999996,2.0833333333333335,2.9034159544159546,6.0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,2,4
30157723,2019-08-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,657.0319999999999,1.2414579979017124,0.0,4.1,4.0,4.070952380952382,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30157727,2019-06-01,0,1,0.0,0.0,5075.008333333334,-3562.776666666666,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.983336367046434,0.0,0.0,4.0,4.1546666666666665,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157730,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,0.0,9.635284391534393,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157748,2019-10-01,0,1,0.0,0.0,3500.006666666666,-91.47166666666668,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,11800.0,0.08710793118644071,0.32483898305084746,0.19809555084745764,679.15328,1.241468139477372,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30157754,2019-12-01,0,1,0.0,0.0,13179.905,-111.75,0.0,0.0,0.0,0.0,030I,30,EXCELLENT,71000.0,0.021011378028169013,0.1578992957746479,0.1300956338028169,721.68168,1.2021186614297674,2597.0,4.5,0.0,4.4544474393531,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157757,2019-04-01,0,1,0.0,0.0,1079.1083333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3200.0,0.0973260190625,0.2748,0.13164187500000002,721.68168,5.322064056939503,0.0,0.0,0.0,4.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157763,2019-03-01,0,1,0.0,0.0,3482.4233333333336,0.0,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,3600.0,0.06285573569444444,0.5040194444444445,0.4428826388888889,679.15328,4.7283716111207035,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30157765,2019-07-01,0,1,0.0,0.0,1034.87,17.798333333333336,0.0,0.0,0.0,0.0,014I,14,AVERAGE,3700.0,0.07409356275675674,0.2690081081081081,0.19792297297297295,657.0319999999999,1.5761595733496445,216.0,4.3,4.0,4.024590163934426,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30157773,2019-06-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,2500.0,0.0,0.0,0.0,0.0,4.937926245125447,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30157775,2019-12-01,0,1,0.0,0.0,838.8033333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.20813457184,0.38,0.152,681.52928,1.0334259717516274,0.0,0.0,4.0,3.8980392156862735,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157776,2019-09-01,0,3,0.0,0.0,51294.83500000001,-910.48,0.0,0.0,0.0,0.0,030I,30,EXCELLENT,30000.0,0.05412988296666667,0.5900816666666667,0.5366473333333334,721.68168,1.4915696092314457,1957.3333333333333,4.533333333333334,2.6666666666666665,4.4300558025104335,3.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1
30157795,2019-05-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,721.68168,3.7646268279736192,0.0,0.0,2.25,4.246153846153846,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
30157815,2019-11-01,0,1,0.0,0.0,0.0,-104.42,-104.42,0.0,0.0,0.0,014I,14,EXCELLENT,0.01,0.0,-10442.0,-10442.0,657.0319999999999,1.0330488666630429,0.0,4.1,3.5,3.844055944055945,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30157816,2019-11-01,0,1,0.0,0.0,1260.3433333333332,-205.5233333333333,-442.84,347.46,-790.3,0.0,014I,14,EXCELLENT,11400.0,0.015239473684210525,-0.03884561403508772,-0.04646535087719299,708.6516799999998,1.585633083450037,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30157817,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,0.0,9.791372987973022,0.0,0.0,0.0,3.4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30157825,2019-09-01,0,1,0.0,0.0,8.065,-48.38999999999999,-48.39,0.0,0.0,0.0,028I,28,EXCELLENT,3000.0,0.0,-0.016130000000000002,-0.016130000000000002,0.0,0.46661960964559496,0.0,4.8,0.0,4.776744186046511,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157829,2019-01-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,7.445408352955757,799.0,4.8,4.5,4.649382716049383,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157854,2019-12-01,0,2,0.0,0.0,0.13333333333333336,25275.56,0.0,0.0,0.0,0.0,028I,28,STRUCTURAL OFFENDER,19300.0,0.0,0.0,0.0,0.0,1.440153306938607,0.0,0.0,2.25,4.203164556962026,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
30157856,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,0.0,11.479413310400842,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30157861,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,9000.0,0.0,0.0,0.0,0.0,1.0570111596312468,131.0,5.0,0.0,4.071428571428571,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30157879,2019-05-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.870232152035996,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157883,2019-08-01,0,1,10188.74,3.649626613954882,37185.096666666665,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,74001.0,0.13425596166268022,0.3488346103431035,0.1852725301009446,697.1844,1.7282410687935477,6939.0,4.4,0.0,4.362103746397695,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30157887,2019-03-01,0,1,4731.48,0.5324155091711966,2519.1133333333332,0.0,0.0,0.0,0.0,0.0,009I,9,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,1.9376981207784394,0.0,0.0,0.0,4.4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30157889,2019-09-01,0,1,0.0,0.0,32479.653333333332,-1639.4083333333335,-3751.0,0.0,-3751.0,0.0,030I,30,GOOD,40000.0,0.044858700274999996,0.303448,0.2744365,666.041,1.3097339348056147,3769.0,4.7,4.0,4.217934782608697,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30157891,2019-06-01,0,1,0.0,0.0,579.3083333333333,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,8.56569205671979,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30157895,2019-01-01,0,1,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,-0.04,-0.04,721.68168,4.440866331218551,0.0,0.0,0.0,3.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30157902,2019-01-01,0,1,0.0,0.0,7322.454999999999,90.99666666666668,0.0,0.0,0.0,0.0,056I,56,GOOD,80700.0,0.03732782369268897,0.21957001239157373,0.18519714993804207,705.29568,7.963584570811203,3158.0,4.6,4.5,4.541190198366395,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30157915,2019-06-01,0,1,0.0,0.0,0.0,-102.22,-102.22,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,-0.040888,-0.040888,0.0,5.703332876148678,0.0,0.0,0.0,3.6,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30157919,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9000.0,0.0,0.0,0.0,0.0,0.41944709246901823,0.0,0.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30157931,2019-07-01,0,1,0.0,0.0,11832.93,-5.723333333333334,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,19600.0,0.14087697698979593,0.3581321428571429,0.23532831632653065,689.20208,1.9177459975986897,3892.0,3.7,4.0,3.616075650118203,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30157932,2019-08-01,0,1,5982.4,1.4347519390211287,8583.26,-22.68166666666667,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3700.0,0.15885154624324324,0.4905783783783784,0.30536756756756755,721.68168,1.3263161721176115,0.0,0.0,4.0,4.2659090909090915,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
